text,link,type,time,file_name,id
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 6 октября 2014 г. № 543/нк (искусст.,филол.,эконом.)",http://vak.ed.gov.ru/documents/10179/513659/543-%D0%BD%D0%BA.pdf/60175223-23de-49d0-ade5-c97a13eb38c8,кандидат,6 октября 2014,543-нк.pdf,753
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 6 октября 2014 г. № 544/нк (техн.),http://vak.ed.gov.ru/documents/10179/513659/544-%D0%BD%D0%BA.pdf/314095e2-8851-48ea-b2e1-eaa85dc87a08,кандидат,6 октября 2014,544-нк.pdf,754
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 6 октября 2014 г. № 545/нк (мед.),http://vak.ed.gov.ru/documents/10179/513659/545-%D0%BD%D0%BA.pdf/567d7d9c-b6cd-4971-9697-e7bfecd02e70,кандидат,6 октября 2014,545-нк.pdf,755
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 29 сентября 2014 г. № 533/нк (истор.,техн.,пед.,полит.,псих.,юрид.)",http://vak.ed.gov.ru/documents/10179/604185/533-%D0%BD%D0%BA.pdf/0881dab3-ac0a-4be6-a0ec-df0a1ae48e0a,кандидат,29 сентября 2014,533-нк.pdf,756
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 29 сентября 2014 г. № 534/нк (техн.,физ-мат.,хим.)",http://vak.ed.gov.ru/documents/10179/513659/534-%D0%BD%D0%BA%20%28%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D1%8F%29.pdf/55f3d93d-6d38-4e6d-ae12-4f18987466ac,кандидат,29 сентября 2014,534-нк (заменя).pdf,757
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 29 сентября 2014 г. № 535/нк (техн.,физ-мат.)",http://vak.ed.gov.ru/documents/10179/604185/535-%D0%BD%D0%BA.pdf/367ac6a4-8dfc-40e0-9b4a-ea2a041e897e,кандидат,29 сентября 2014,535-нк.pdf,758
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 29 сентября 2014 г. № 536/нк (биол.,мед.,техн.,фарм.)",http://vak.ed.gov.ru/documents/10179/604185/536-%D0%BD%D0%BA.pdf/cb8b3733-dd67-4e4f-94a5-e6601e543dd8,кандидат,29 сентября 2014,536-нк.pdf,759
"Приказ о выдаче дипломов кандидата наук № 122/нк от 13 августа 2018 г.(арх.,геол.-мин.,геог.,тех.,хим.)",http://vak.ed.gov.ru/documents/10179/0/122%D0%BD%D0%BA....pdf/ef805d59-483c-4976-8af9-b59b5c9e71bd,кандидат,13 августа 2018,122нк....pdf,76
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 29 сентября 2014 г. № 537/нк (псих.),http://vak.ed.gov.ru/documents/10179/604185/537-%D0%BD%D0%BA.pdf/1b554c23-6628-4480-85fb-864902bce934,кандидат,29 сентября 2014,537-нк.pdf,760
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 1 сентября 2014 г. № 519/нк (физ-мат., хим.)",http://vak.ed.gov.ru/documents/10179/604185/519-%D0%BD%D0%BA.pdf/2046a475-9b69-4e9b-8bde-4c27b0f36415,доктор,1 сентября 2014,519-нк.pdf,761
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 1 сентября 2014 г. № 520/нк (искусст., пед., псих., филол.)",http://vak.ed.gov.ru/documents/10179/604185/520-%D0%BD%D0%BA.pdf/018bdd85-7b9f-45f4-9ada-54735c714d94,доктор,1 сентября 2014,520-нк.pdf,762
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 1 сентября 2014 г. № 521/нк (мед.),http://vak.ed.gov.ru/documents/10179/604185/521-%D0%BD%D0%BA.pdf/aa228756-3020-4969-9c2f-d9ae44b5b82c,кандидат,1 сентября 2014,521-нк.pdf,763
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 1 сентября 2014 г. № 522/нк (геол-мин., техн.)",http://vak.ed.gov.ru/documents/10179/604185/522-%D0%BD%D0%BA.pdf/1f488e85-b07a-4307-8db1-c8896c41c3be,кандидат,1 сентября 2014,522-нк.pdf,764
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 1 сентября 2014 г. № 523/нк (физ-мат., хим.)",http://vak.ed.gov.ru/documents/10179/604185/523-%D0%BD%D0%BA.pdf/e371b760-5784-490a-b8ab-71d1df9e84a0,кандидат,1 сентября 2014,523-нк.pdf,765
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 1 сентября 2014 г. № 524/нк (истор., полит., филол.)",http://vak.ed.gov.ru/documents/10179/604185/524-%D0%BD%D0%BA.pdf/a00f19ce-c3e0-4a06-8d2f-9db3d894b187,кандидат,1 сентября 2014,524-нк.pdf,766
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 1 сентября 2014 г. № 525/нк (техн.),http://vak.ed.gov.ru/documents/10179/604185/525-%D0%BD%D0%BA.pdf/3b6dca8a-340c-4247-9cf8-4d811880f710,кандидат,1 сентября 2014,525-нк.pdf,767
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 11 августа 2014 г. № 498/нк (геогр., геол-мин., техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/543401/498-%D0%BD%D0%BA.pdf/f54ca82e-7240-46ef-a87e-347b7ce70243,доктор,11 августа 2014,498-нк.pdf,768
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 11 августа 2014 г. № 499/нк (биол., мед.)",http://vak.ed.gov.ru/documents/10179/543401/499-%D0%BD%D0%BA.pdf/c13b0e2c-5ae0-4e23-98fd-7d0bc0727050,доктор,11 августа 2014,499-нк.pdf,769
"Приказ о выдаче дипломов кандидата наук № 123/нк от 13 августа 2018 г.(мед.,с/х.,фарм.)",http://vak.ed.gov.ru/documents/10179/0/123%D0%BD%D0%BA.pdf/23735923-3ce8-47ee-987e-3ddbf9356db2,кандидат,13 августа 2018,123нк.pdf,77
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 11 августа 2014 г. № 500/нк (истор., полит., эконом., юрид.)",http://vak.ed.gov.ru/documents/10179/543401/500-%D0%BD%D0%BA.pdf/7cdf777b-2afe-4963-a216-629a7d5b06ad,доктор,11 августа 2014,500-нк.pdf,770
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 августа 2014 г. № 501/нк (искусс., пед., филол., юрид.)",http://vak.ed.gov.ru/documents/10179/543401/501-%D0%BD%D0%BA.pdf/a220f5f5-7d67-41dd-b112-ab2b53fdd7c4,кандидат,11 августа 2014,501-нк.pdf,771
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 августа 2014 г. № 502/нк (техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/543401/502-%D0%BD%D0%BA.pdf/36fd9678-c2e7-484f-b147-b4cbe0fcf57e,кандидат,11 августа 2014,502-нк.pdf,772
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 августа 2014 г. № 503/нк (биол., мед., техн.)",http://vak.ed.gov.ru/documents/10179/543401/503-%D0%BD%D0%BA.pdf/8be8b069-eb6d-4640-89a7-843a213ab4ad,кандидат,11 августа 2014,503-нк.pdf,773
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 августа 2014 г. № 504/нк (эконом.),http://vak.ed.gov.ru/documents/10179/543401/504-%D0%BD%D0%BA.pdf/6f0c04bb-1508-4f7f-8be4-7c374d1d74a9,кандидат,11 августа 2014,504-нк.pdf,774
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 17 июля 2014 г. № 443/нк (эконом.),http://vak.ed.gov.ru/documents/10179/513662/443-%D0%BD%D0%BA.pdf/98cc5324-d117-4a7d-a5c1-d061cda0dd8d,кандидат,17 июля 2014,443-нк.pdf,775
Приказ Минобрнауки России о выдаче дипломов доктора наук от 21 июля 2014 г. № 457нк (техн.),http://vak.ed.gov.ru/documents/10179/513662/457-%D0%BD%D0%BA.pdf/724140dd-7f4d-4e2a-8574-ed5a1e2062df,доктор,21 июля 2014,457-нк.pdf,776
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 21 июля 2014 г. № 458/нк (искусс., пед., филол.)",http://vak.ed.gov.ru/documents/10179/513662/458-%D0%BD%D0%BA.pdf/e09b5074-c82a-4781-9553-06747f85c3c6,доктор,21 июля 2014,458-нк.pdf,777
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 21 июля 2014 г. № 459/нк (биол., ветер., мед., сельх., техн.)",http://vak.ed.gov.ru/documents/10179/513662/459-%D0%BD%D0%BA.pdf/a3886ecd-b698-420a-b27f-7bffb8faea3c,доктор,21 июля 2014,459-нк.pdf,778
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 июля 2014 г. № 460/нк (техн., физ-мат., хим.)",http://vak.ed.gov.ru/documents/10179/513662/460-%D0%BD%D0%BA.pdf/cecefbdc-37a0-4a44-972a-f4002e4a205a,кандидат,21 июля 2014,460-нк.pdf,779
"Приказ о выдаче дипломов кандидата наук № 124/нк от 13 августа 2018 г.(биол.,ветер.,)",http://vak.ed.gov.ru/documents/10179/0/124%D0%BD%D0%BA.pdf/4be36356-97bc-4e25-9d06-74d996e1f31f,кандидат,13 августа 2018,124нк.pdf,78
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 июля 2014 г. № 461/нк (мед., сельх., фарм.)",http://vak.ed.gov.ru/documents/10179/513662/461-%D0%BD%D0%BA.pdf/1dfbd915-1b52-4e88-b491-21451f2a0e99,кандидат,21 июля 2014,461-нк.pdf,780
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 июля 2014 г. № 462/нк (филол., юрид., эконом.)",http://vak.ed.gov.ru/documents/10179/513662/462-%D0%BD%D0%BA.pdf/5728adf3-7301-476f-8464-d2a1b2310e4a,кандидат,21 июля 2014,462-нк.pdf,781
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 июля 2014 г. № 463/нк (техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/513662/463-%D0%BD%D0%BA.pdf/928444d8-42d3-47ec-a7a2-b58132bed8c6,кандидат,21 июля 2014,463-нк.pdf,782
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 7 июля 2014 г. № 411/нк (геогр., техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/451196/411-%D0%BD%D0%BA.pdf/ede2a7aa-200f-42a1-be2f-136958a45174,кандидат,7 июля 2014,411-нк.pdf,783
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 7 июля 2014 г. № 410/нк (культ., соц., филос., эконом., юрид.)",http://vak.ed.gov.ru/documents/10179/451196/410-%D0%BD%D0%BA.pdf/e63275e9-9244-4828-a646-afae5d4e3b74,кандидат,7 июля 2014,410-нк.pdf,784
Приказ Минобрнауки России о выдаче дипломов доктора наук от 7 июля 2014 г. № 408/нк (биол.),http://vak.ed.gov.ru/documents/10179/451196/408-%D0%BD%D0%BA.pdf/78a26d2c-d17b-4a52-8d70-41269f022b56,доктор,7 июля 2014,408-нк.pdf,786
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 7 июля 2014 г. № 407/нк (культ.. соц., филос., юрид.)",http://vak.ed.gov.ru/documents/10179/451196/407-%D0%BD%D0%BA.pdf/cf33e2db-1c1b-468f-aca3-aba258e21f71,доктор,7 июля 2014,407-нк.pdf,787
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 июня 2014 г. № 384/нк (пед., полит., псих., филол., эконом.)",http://vak.ed.gov.ru/documents/10179/399299/384-%D0%BD%D0%BA.pdf/b6bdc787-b3b3-45dd-a23a-4dbdd7d34c2e,кандидат,30 июня 2014,384-нк.pdf,788
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 июня 2014 г. № 383/нк (биол., ветер., мед., сельх.)",http://vak.ed.gov.ru/documents/10179/399299/383-%D0%BD%D0%BA.pdf/10931985-0b9c-4a42-bf14-18f951728935,кандидат,30 июня 2014,383-нк.pdf,789
Приказ о выдаче дипломов кандидата наук № 125/нк от 13 августа 2018 г.(тех.),http://vak.ed.gov.ru/documents/10179/0/125%D0%BD%D0%BA.pdf/94c56e5f-e34b-4894-a17e-f09b93a43fff,кандидат,13 августа 2018,125нк.pdf,79
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 июня 2014 г. № 382/нк (мед., техн.)",http://vak.ed.gov.ru/documents/10179/399299/382-%D0%BD%D0%BA.pdf/5286a48b-c2eb-4760-b2de-5e4f2d7deb91,кандидат,30 июня 2014,382-нк.pdf,790
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 июня 2014 г. № 381/нк (техн., физ-мат., хим.)",http://vak.ed.gov.ru/documents/10179/535140/381-%D0%BD%D0%BA%20%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B0.pdf/731bb796-9836-4776-b150-06ec87356a73,кандидат,30 июня 2014,381-нк замена.pdf,791
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 июня 2014 г. № 380/нк (техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/399299/380-%D0%BD%D0%BA.pdf/9d9622ec-0e9f-4f4e-b62c-c5bd8938f090,кандидат,30 июня 2014,380-нк.pdf,792
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 30 июня 2014 г. № 379/нк (искусст., пед., псих., филол.)",http://vak.ed.gov.ru/documents/10179/399299/379-%D0%BD%D0%BA.pdf/b64bab1a-f4f6-4b17-820b-ec01798ea11b,доктор,30 июня 2014,379-нк.pdf,793
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 30 июня 2014 г. № 378/нк (мед., техн.)",http://vak.ed.gov.ru/documents/10179/399299/378-%D0%BD%D0%BA.pdf/da598bc3-2a57-48f7-b99d-f2b5ced11f88,доктор,30 июня 2014,378-нк.pdf,794
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 23 июня 2014 г. № 370/нк (истор., полит., юрид.)",http://vak.ed.gov.ru/documents/10179/1348154/370-%D0%BD%D0%BA0001.pdf/12deddfb-7877-46ba-882a-c5925d43adb5,доктор,23 июня 2014,370-нк0001.pdf,795
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 23 июня 2014 г. № 371/нк (техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/399299/371-%D0%BD%D0%BA.pdf/b976f766-5efb-45cc-9db3-c2059fe4f0bb,доктор,23 июня 2014,371-нк.pdf,796
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 23 июня 2014 г. № 372/нк (биол., мед., сельх.)",http://vak.ed.gov.ru/documents/10179/399299/372-%D0%BD%D0%BA.pdf/4f00c65f-39aa-4656-a7f4-e72117cba73b,доктор,23 июня 2014,372-нк.pdf,797
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 23 июня 2014 г. № 373/нк (культ., пед., псих., соц., филос., юрид.);",http://vak.ed.gov.ru/documents/10179/1348154/373-%D0%BD%D0%BA0001.pdf/14ea3aee-af53-46ce-845a-6cad96a20d20,кандидат,23 июня 2014,373-нк0001.pdf,798
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 23 июня 2014 г. № 374/нк (геол-мин., техн., физ-мат., хим.)",http://vak.ed.gov.ru/documents/10179/399299/374-%D0%BD%D0%BA.pdf/d6fec582-4421-4a43-9150-f60998f0f40a,кандидат,23 июня 2014,374-нк.pdf,799
Приказ о выдаче дипломов кандидата наук от 14 марта 2019 г. №231/нк (техн.),http://vak.ed.gov.ru/documents/10179/0/231_%D0%BD%D0%BA/fcebb814-13a8-4199-9b7f-9784f38fc075,кандидат,14 марта 2019,231_нк,8
"Приказ о выдаче дипломов доктора наук № 106/нк от 10 августа 2018 г. (арх.,тех.,физ-мат.,хим.)",http://vak.ed.gov.ru/documents/10179/0/106%D0%BD%D0%BA%D1%84.pdf/c860aa5a-aa6b-469d-a269-ffd5b6b3d2aa,доктор,10 августа 2018,106нкф.pdf,80
" Приказ Минобрнауки России о выдаче дипломов кандидата наук от 23 июня 2014 г. № 375/нк (биол., ветер., мед., сельх.)",http://vak.ed.gov.ru/documents/10179/399299/375-%D0%BD%D0%BA.pdf/9c3d38a1-1dc2-465a-a168-38b2657090e8,кандидат,23 июня 2014,375-нк.pdf,800
Приказ о выдаче дипломов доктора наук № 107/нк от 10 августа 2018 г. (тех.),http://vak.ed.gov.ru/documents/10179/0/107%D0%BD%D0%BA%D1%84.pdf/83f526e4-bf60-4874-8468-e63f8cef8da1,доктор,10 августа 2018,107нкф.pdf,81
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 22 мая 2014 г. № 283/нк (истор., пед., псих., юрид.) – Часть 1",http://vak.ed.gov.ru/documents/10179/25181/283-%D0%BD%D0%BA%20%281-%D1%87%D0%B0%D1%81%D1%82%D1%8C%29.pdf/9d34fd22-1327-4e93-98b3-c8354ea3c958,кандидат,22 мая 2014,283-нк (1-часть).pdf,813
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 22 мая 2014 г. № 283/нк (истор., пед., псих., юрид.) – Часть 2",http://vak.ed.gov.ru/documents/10179/25181/283-%D0%BD%D0%BA%20%282-%D1%87%D0%B0%D1%81%D1%82%D1%8C%29.pdf/6293d89b-ff34-4956-8eee-c6ee15c52f9c,кандидат,22 мая 2014,283-нк (2-часть).pdf,814
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 26 мая 2014 г. № 284/нк (архит., геол-мин., техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/303523/284-%D0%BD%D0%BA.pdf/bd8440c6-0a3e-4c49-9f1b-783b5d251c89,кандидат,26 мая 2014,284-нк.pdf,815
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 26 мая 2014 г. № 285/нк (биол., мед., сельх.)",http://vak.ed.gov.ru/documents/10179/25181/285-%D0%BD%D0%BA.pdf/1ba97812-e71a-4911-b220-9b2fd1ac0284,кандидат,26 мая 2014,285-нк.pdf,816
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 19 мая 2014 г. № 274/нк (геогр., техн., хим.)",http://vak.ed.gov.ru/documents/10179/303523/274-%D0%BD%D0%BA.pdf/ba2e7167-af45-4bac-9aa3-9da96bfefd14,кандидат,19 мая 2014,274-нк.pdf,819
"Приказ о выдаче дипломов доктора наук № 108/нк от 10 августа 2018 г. (исскус..истор.,социол.,культ.,пед, псих.,филос,филол.,юр.,экон)",http://vak.ed.gov.ru/documents/10179/0/108%D0%BD%D0%BA%D0%99.pdf/9f8e8c25-cb09-4949-8290-d721a5419401,доктор,10 августа 2018,108нкЙ.pdf,82
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 19 мая 2014 г. № 275/нк (искусст., пед., псих., филол.)",http://vak.ed.gov.ru/documents/10179/303523/275-%D0%BD%D0%BA.pdf/b87ee932-52c6-44fb-b308-0c4a0e96791c,доктор,19 мая 2014,275-нк.pdf,820
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 19 мая 2014 г. № 276/нк (биол., ветер., мед., сельх.);",http://vak.ed.gov.ru/documents/10179/303523/276-%D0%BD%D0%BA0001.pdf/e78ddccd-07ea-4eb2-85a3-c66cb278050d,доктор,19 мая 2014,276-нк0001.pdf,821
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 19 мая 2014 г. № 281/нк (геол-мин., техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/303523/281-%D0%BD%D0%BA.pdf/0f171954-69f0-4f26-b9a0-1b51f1ed30de,кандидат,19 мая 2014,281-нк.pdf,825
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 19 мая 2014 г. № 282/нк (техн., хим.);",http://vak.ed.gov.ru/documents/10179/303523/282-%D0%BD%D0%BA.pdf/ffd2ff5d-bac3-4495-932c-b95c8f73264b,кандидат,19 мая 2014,282-нк.pdf,826
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 14 мая 2014 г. № 239/нк (биол., мед., сельх., техн., фарм.);",http://vak.ed.gov.ru/documents/10179/303523/239-%D0%BD%D0%BA.pdf/5e719b39-e792-4e13-a10f-922f3390ce9e,кандидат,14 мая 2014,239-нк.pdf,827
"Приказ о выдаче дипломов кандидата наук № 109/нк от 10 августа 2018 г. (истор.,исскус, культ.,пед, полит.,псих.,социол., ,филол., филос.)",http://vak.ed.gov.ru/documents/10179/0/109%D0%BD%D0%BA%20%281%29.pdf/88d51814-9772-4b57-9c9b-c25c71ac3333,кандидат,10 августа 2018,109нк (1).pdf,83
"Приказ Минобрнауки России о выдаче дипломов  кандидата наук от 5 мая 2014 г. №229/нк (техн., хим.);",http://vak.ed.gov.ru/documents/10179/303523/229-%D0%BD%D0%BA.pdf/d5260d59-cd82-4a28-b107-eb78715a6875,кандидат,5 мая 2014,229-нк.pdf,832
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 5 мая 2014 г. № 230/нк (техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/303523/230-%D0%BD%D0%BA.pdf/0bb7e864-a52b-49df-b641-6e317f69077e,кандидат,5 мая 2014,230-нк.pdf,833
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 21 апреля 2014 г. № 204/нк (искусст., пед., псих., филол.)",http://vak.ed.gov.ru/documents/10179/186193/204-%D0%BD%D0%BA.pdf/f19c6698-9c80-4571-963c-bd4b5562151f,доктор,21 апреля 2014,204-нк.pdf,834
"Приказ Минобрнауки России о выдаче дипломов доктора  наук от 21 апреля 2014 г. № 205/нк (биол., мед., сельх., техн.)",http://vak.ed.gov.ru/documents/10179/186193/205-%D0%BD%D0%BA.pdf/6c28eeaf-6929-4703-b589-ea19b1eaba99,доктор,21 апреля 2014,205-нк.pdf,835
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 апреля 2014 г. № 207/нк (биол., вет., мед.)",http://vak.ed.gov.ru/documents/10179/186193/207-%D0%BD%D0%BA.pdf/015884db-2a34-457a-b77e-bbb39ddba527,кандидат,21 апреля 2014,207-нк.pdf,837
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 апреля 2014 г. № 208/нк (техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/186193/208-%D0%BD%D0%BA.pdf/70d36bbc-976e-4e72-97bc-c10c890ebde6,кандидат,21 апреля 2014,208-нк.pdf,838
"Приказ о выдаче дипломов доктора наук № 110/нк от 10 августа 2018 г. (биол,мед.,с/х.)",http://vak.ed.gov.ru/documents/10179/0/110%D0%BD%D0%BA%D1%84.pdf/062ae62d-f8d5-436d-a51c-1db30b7266e7,доктор,10 августа 2018,110нкф.pdf,84
"Приказ Минобрнауки России о выдаче дипломов доктор наук от 14 апреля 2014 г. № 185/нк (геогр., геол-мин.. техн., физ-мат., хим.)",http://vak.ed.gov.ru/documents/10179/186193/185-%D0%BD%D0%BA.pdf/3271f196-2f9a-4691-a675-dfab8babcec4,доктор,14 апреля 2014,185-нк.pdf,844
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 14 апреля 2014 г. № 186/нк (искусс.. пед., филол., эконом., юрид.)",http://vak.ed.gov.ru/documents/10179/186193/186-%D0%BD%D0%BA.pdf/7e77e7d0-990e-42d4-ad6f-8a22c1117da9,кандидат,14 апреля 2014,186-нк.pdf,845
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 14 апреля 2014 г. № 187/нк (техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/186193/187-%D0%BD%D0%BA.pdf/65da8669-9fb3-493e-9821-d0ae38d0bf9d,кандидат,14 апреля 2014,187-нк.pdf,846
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 14 апреля 2014 г. № 188/нк (геогр., геол-мин., техн., физ-мат., хим.)",http://vak.ed.gov.ru/documents/10179/186193/188-%D0%BD%D0%BA.pdf/60d415b6-c66c-4a97-8ceb-d9eac4010afe,кандидат,14 апреля 2014,188-нк.pdf,847
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 14 апреля 2014 г. № 189/нк (биолог., сельх., техн.)",http://vak.ed.gov.ru/documents/10179/186193/189-%D0%BD%D0%BA.pdf/df6ec62f-ebba-423a-b5a9-f8b69aeeb5b7,кандидат,14 апреля 2014,189-нк.pdf,848
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 14 апреля 2014 г. № 190/нк (техн.),http://vak.ed.gov.ru/documents/10179/186193/190-%D0%BD%D0%BA.pdf/2553de00-2251-4649-8a94-3862dbe219f6,кандидат,14 апреля 2014,190-нк.pdf,849
"Приказ о выдаче дипломов доктора наук № 659/нк от 15 июня 2018 г. (ветер., мед., биол.)",http://vak.ed.gov.ru/documents/10179/0/659nk.pdf/e6272de4-3cf6-488f-9d05-4c8d8e7671b6,доктор,15 июня 2018,659nk.pdf,85
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 7 апреля 2014 г. № 176/нк (геогр., геол-мин., техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/186193/176-%D0%BD%D0%BA.pdf/4fa6f16b-9a3f-4ff8-8e91-ebd35e5be8dd,кандидат,7 апреля 2014,176-нк.pdf,850
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 7 апреля 2014 г. № 177/нк (архит., техн.)",http://vak.ed.gov.ru/documents/10179/186193/177-%D0%BD%D0%BA.pdf/fb5dc210-30ec-4420-b919-107df7aafe97,кандидат,7 апреля 2014,177-нк.pdf,851
"Приказ Минобрнауки России о выдаче дипломов кандидата наук  от 1 апреля 2014 г. № 154/нк (геогр., техн., физ-мат., хим.);",http://vak.ed.gov.ru/documents/10179/186193/154-%D0%BD%D0%BA.pdf/ad792cde-1f9a-439a-bab7-f44df6761bbe,кандидат,1 апреля 2014,154-нк.pdf,858
"Приказ о выдаче дипломов доктора наук № 660/нк от 15 июня 2018 г. (геол-мин., тех.)",http://vak.ed.gov.ru/documents/10179/0/660nk.pdf/4fefc22c-b401-49c2-af5d-6afdf68b6623,доктор,15 июня 2018,660nk.pdf,86
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 1 апреля 2014 г. № 156/нк (культ., соц., филос., юрид.);",http://vak.ed.gov.ru/documents/10179/186193/156-%D0%BD%D0%BA.pdf/f6cbe804-d37a-4f77-a9fc-ac89b2133c40,кандидат,1 апреля 2014,156-нк.pdf,860
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 1 апреля 2014 г. № 157/нк (архит., техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/186193/157-%D0%BD%D0%BA.pdf/f3477b67-c90b-4282-aca6-2eac85e5d8a5,кандидат,1 апреля 2014,157-нк.pdf,861
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 11 марта 2014 г. № 97/нк (техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/133113/97-%D0%BD%D0%BA.pdf/8329cd99-06c1-445e-a652-e3f6223acec3,доктор,11 марта 2014,97-нк.pdf,862
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 11 марта 2014 г. № 98/нк (техн., физ-мат., хим);",http://vak.ed.gov.ru/documents/10179/133113/98-%D0%BD%D0%BA.pdf/3050803d-b94d-46e6-bdcf-15a56bd6d933,доктор,11 марта 2014,98-нк.pdf,863
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 11 марта 2014 г. № 100/нк (ветер., биол., мед., сельх.);",http://vak.ed.gov.ru/documents/10179/133113/100-%D0%BD%D0%BA.pdf/5006754b-da7d-4102-b11e-c2f827ba0c8a,доктор,11 марта 2014,100-нк.pdf,865
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 11 марта 2014 г. № 101/нк (техн., хим.);",http://vak.ed.gov.ru/documents/10179/133113/101-%D0%BD%D0%BA.pdf/78948275-b732-47ed-9e1b-a055f4c0c378,доктор,11 марта 2014,101-нк.pdf,866
